9.783448849718465734e-01 1.083564415061516240e+00 9.373841182358370050e-01 1.085964407979109314e+00 8.635038090163037472e-01 9.014466688932422089e-01 9.032571800860292877e-01 9.980159511699213670e-01 8.344232607297084048e-01 8.513545832336492092e-01 1.007453979377820774e+00
9.967741627738317955e-01 8.874255809607631829e-01 1.078762346435874653e+00 9.621631584834712259e-01 1.365351145259616317e+00 1.020511362658011567e+00 8.898249290350457308e-01 1.053194379152658344e+00 1.319257472762344507e+00 1.041221643975650091e+00 9.970429576788264470e-01
1.000850388625448284e+00 7.409956752505886257e-01 9.959503270868270697e-01 1.072971990471987880e+00 1.242623916841002707e+00 1.156404499559408716e+00 1.044264872594987681e+00 1.162905384659062680e+00 1.007894687885349860e+00 9.650455239451376510e-01 9.870719790804536320e-01
9.979839285764432466e-01 8.974363669199755256e-01 9.908497811926207932e-01 1.019104852708418329e+00 1.025529471478404231e+00 9.070121916444577881e-01 9.706283059532530011e-01 8.885968544755247223e-01 1.010892507565589016e+00 8.561843739343872883e-01 1.005041105075154872e+00
1.000638360501222346e+00 1.226094569731021267e+00 9.433083146390284224e-01 7.277652872091531222e-01 9.622068093845296266e-01 1.016377244848372330e+00 1.042236155299130829e+00 1.190959832056969425e+00 9.904506630118311561e-01 9.130529777250675494e-01 9.967623497456518100e-01
1.017980135794768870e+00 1.052890731377011946e+00 9.485029380494430784e-01 1.067190141877393250e+00 1.019388419104908960e+00 9.241169359164500552e-01 9.429722640914061094e-01 8.769388597108421779e-01 8.894662281200332865e-01 7.494599182794370318e-01 1.007162127422361442e+00
1.000233418583381662e+00 1.054333793165810107e+00 1.043932904999731015e+00 1.129929950938632688e+00 9.432071499680056981e-01 8.025879223965408649e-01 1.078459815951794853e+00 9.237740810078348686e-01 8.033914859935976649e-01 8.770860505276796282e-01 9.830698495245840940e-01
1.006568494360109423e+00 7.509238570873861818e-01 1.010512690698248672e+00 1.039108914350199697e+00 9.084762078898144244e-01 1.021227417701713769e+00 8.476461368388232831e-01 1.014030813205833326e+00 1.074134538098500347e+00 1.036028066875998022e+00 1.002045322999985499e+00
9.891217282481830075e-01 1.155786834750151204e+00 9.097336630491557052e-01 9.835769034242767273e-01 1.178266767768516354e+00 1.009301157400586124e+00 1.017546309353024370e+00 1.007266191473148886e+00 9.888669742132168983e-01 1.095956399317202123e+00 1.000379268035680225e+00
9.832878583311351894e-01 8.931197281372836860e-01 9.865319813563934170e-01 1.036801840843510680e+00 7.182970840860477546e-01 9.088508852447902964e-01 9.550598980253700576e-01 1.016272294814057009e+00 9.945834431867304204e-01 9.295488796321769165e-01 1.007751666403865265e+00
1.008638557629994770e+00 9.817420473317735041e-01 9.121740763138133090e-01 8.619415151021937449e-01 1.509601747041244391e+00 1.134648752176964592e+00 9.741897737087688025e-01 9.673424291244042683e-01 7.827798853575123061e-01 6.833791247294151994e-01 1.007036405617757868e+00
1.011238917431753981e+00 1.044740366710394275e+00 1.014213739188643215e+00 1.163252873833872769e+00 9.793757328945200680e-01 1.041340213050770735e+00 1.172472505848894064e+00 1.097465037979842517e+00 7.932738583568085255e-01 8.931388827384106888e-01 1.002974582146684890e+00
9.965810525882559112e-01 1.007737312439355382e+00 9.330132599567061424e-01 8.569299011724642590e-01 1.014330238186009314e+00 1.112379830163798822e+00 8.983462055387505529e-01 1.016108062941119439e+00 1.131687203425728816e+00 9.609208526577998066e-01 1.001134725162615702e+00
9.869213724457661652e-01 1.087785492514415253e+00 9.581899066422767675e-01 1.021842708121158960e+00 9.657964904383083971e-01 9.209380179660082710e-01 9.301161836295775975e-01 1.174329400104298315e+00 7.566037248741898091e-01 1.296525021959384016e+00 9.888552247413634477e-01
9.997037947407352299e-01 1.111086163487857936e+00 9.853660357901651290e-01 1.099969863700912764e+00 5.573248136707775746e-01 1.012581688381708256e+00 1.105708165451650071e+00 1.056015599987128128e+00 1.360165168275617953e+00 8.811048897746007746e-01 1.005243940572215333e+00
1.013468663860273900e+00 9.347209317942655193e-01 9.541309464979244037e-01 1.106129785951351696e+00 1.075458148599743868e+00 9.808723010861902791e-01 1.032191920753336323e+00 1.038924965003111156e+00 1.268826343802373469e+00 1.228546700859777907e+00 1.001507718610443520e+00
9.974615768788768211e-01 8.754058908188284693e-01 1.071060522267087256e+00 1.070400937920315876e+00 1.108328529545765662e+00 9.871183340214837454e-01 8.852679338430163858e-01 1.121930419181560001e+00 9.492538024387588980e-01 8.985405964068736706e-01 9.894639545032349881e-01
9.972507235518422997e-01 9.636278524913094445e-01 9.830688470165814818e-01 1.041458111758377214e+00 8.728756791416607541e-01 9.657437729352104094e-01 9.969577221672631939e-01 1.058825351827457517e+00 8.668035203171001735e-01 9.501614589840621239e-01 1.013541572064426743e+00
9.765524671366083709e-01 1.036360475864482655e+00 9.882286384795579970e-01 8.506132932458767559e-01 7.404529753132300662e-01 1.129312016498432936e+00 1.060515068112956927e+00 8.529070816123653920e-01 1.374755181163467732e+00 8.718229669819096417e-01 9.864236525185704485e-01
9.996586565478465802e-01 9.270820703251629880e-01 1.029287399547812454e+00 8.151458824593692531e-01 1.187141401630023241e+00 8.590874894092437319e-01 7.775405737869891531e-01 8.448707975123441738e-01 9.795453989407254536e-01 8.352174692652424293e-01 9.992410916094000006e-01
9.804827193104866945e-01 8.921224998986888588e-01 1.015990199427088569e+00 9.944073301552195376e-01 8.762886775214236978e-01 8.933356721496843456e-01 1.089695313250242936e+00 1.000774420383685248e+00 9.841536914599301467e-01 9.458948437279309784e-01 9.882262942292258101e-01
1.006018453977177263e+00 1.006714313911526215e+00 1.025599527156544788e+00 9.170068382104762383e-01 1.119327894947429236e+00 1.117427034409975706e+00 1.074003464167147426e+00 9.142635068322650937e-01 8.434344879061981270e-01 8.874417085704231489e-01 9.964083452547363162e-01
1.012400297408654559e+00 1.000734025671437211e+00 1.031888213642564889e+00 9.505044383823257892e-01 1.203547741558422590e+00 1.103212746177835157e+00 9.824857208554352850e-01 8.708074326664704268e-01 1.209095184380083676e+00 9.576049773846189161e-01 9.991759776480718669e-01
1.012067451416473141e+00 8.438767996787872594e-01 1.114374049610078465e+00 1.014333432650778688e+00 1.275348672613578316e+00 1.143832760044904973e+00 1.088206138116439403e+00 9.336805624661993486e-01 1.167324631123490830e+00 9.035901637105352435e-01 9.929763746157288518e-01
9.922371723950178524e-01 7.664173950758190745e-01 9.973822841842997500e-01 9.568836635572663951e-01 8.304650777604474232e-01 1.132817204772250674e+00 9.483406882223579526e-01 1.078099170355965697e+00 1.098362823180763170e+00 1.132859821287474977e+00 9.984379172453569096e-01
9.900111160923692477e-01 9.532863962144807468e-01 1.020316338311640703e+00 9.279063422611250056e-01 8.666897816436538449e-01 9.737837968697961033e-01 9.516177882688228173e-01 1.025955365688048682e+00 9.824321892522180910e-01 1.012857936231760903e+00 1.008175428454512801e+00
9.889274907937690706e-01 1.031433364384774176e+00 1.046139053677281439e+00 8.136373233842784103e-01 1.049768912395481646e+00 9.521199629508255713e-01 1.005572547973314634e+00 1.021017992167972288e+00 7.424121881455424399e-01 1.001979071994346659e+00 1.000995847818923590e+00
1.003532532491580032e+00 1.115231952826225559e+00 1.021367646586215150e+00 9.405919942269123091e-01 1.035924943364009865e+00 9.758016399683804298e-01 8.815731785151001976e-01 1.069904546075020280e+00 1.503325378171657345e+00 7.258946648151449743e-01 1.003567734728497252e+00
1.005016191360131650e+00 9.088283162845539609e-01 9.020337566484085690e-01 1.044424308320864636e+00 1.107205944879470660e+00 9.461294884548432371e-01 1.142758645540907558e+00 9.435264358816277674e-01 8.694527708883639239e-01 1.262343715264187871e+00 1.009013163517741063e+00
9.910476503790934810e-01 8.510315517095257132e-01 9.756467838582056906e-01 9.465741071881548230e-01 8.885559744044531083e-01 9.359028221786480639e-01 8.990046075958257887e-01 9.781064327250807988e-01 1.149353992189246831e+00 1.101563540751264947e+00 1.006120268619956626e+00
9.958317602315394090e-01 1.102970013734786203e+00 1.052981429581410833e+00 1.134722340549856101e+00 1.173189387796563121e+00 1.058449702224824485e+00 9.796908143393318058e-01 9.359115458888842554e-01 7.353155018160062451e-01 9.312904713489688069e-01 1.003384509958120896e+00
9.993142824258323120e-01 1.170871232980335019e+00 1.013091925106041735e+00 1.009843453538868285e+00 1.060097282455651602e+00 1.023335241088940695e+00 9.062000373562807409e-01 9.662218926887373716e-01 9.072515874887057130e-01 9.333371138165769132e-01 1.009905666170244798e+00
1.008848269056805025e+00 1.264323556932345216e+00 1.005378078974687117e+00 1.124301470051854324e+00 8.071843263550184666e-01 1.010642984628161933e+00 8.400678511435992757e-01 9.700214926640758906e-01 1.314284290701028146e+00 7.453652996079462856e-01 9.988999578608520613e-01
9.981035384534930888e-01 9.189414860762454840e-01 1.067812725784074157e+00 8.863354927106861236e-01 1.152181755588914447e+00 9.329146769150522545e-01 1.061328404681537885e+00 1.129073306239869900e+00 1.076901317491888443e+00 9.548835972309691611e-01 1.007863437916507454e+00
9.901323323528165021e-01 9.457777674369647336e-01 1.024936435027545834e+00 9.737825284915716528e-01 1.080351857210098743e+00 9.298490870985918200e-01 1.162635651264092296e+00 8.602277880293384138e-01 9.193306179246212295e-01 9.204128107295025396e-01 9.998618713552726023e-01
9.985551064720803449e-01 1.064798198385056960e+00 9.997849598189935127e-01 8.962688593455412356e-01 7.142186982010796381e-01 1.045727784017412842e+00 1.007083857200045118e+00 9.497514300198992565e-01 8.125131633366911021e-01 1.222483332613161666e+00 9.827441671908724308e-01
9.991733020737096904e-01 1.201243971331506177e+00 1.056989086707978753e+00 1.049498113325533222e+00 1.315816967036240293e+00 8.669422283088622505e-01 1.002571717596739465e+00 1.060602500427978878e+00 8.301899241192670642e-01 1.088906067922577936e+00 9.930917927040542326e-01
9.932022439172144557e-01 1.295586464555334771e+00 9.976013172843953836e-01 8.930554784132052060e-01 7.589724972770539591e-01 8.636825115553810051e-01 8.657254723865108748e-01 8.899188553424500769e-01 8.882209755515382277e-01 1.089729403106912242e+00 9.874824934085623118e-01
9.885379446705536699e-01 1.208258599191530003e+00 1.062356656708949743e+00 8.297086538157419922e-01 8.137201256110586645e-01 1.085708638507070889e+00 9.865036182622506367e-01 1.151004702435252547e+00 8.487887471581745391e-01 1.108762150038389516e+00 1.004932504586466768e+00
9.895981689727881836e-01 1.093569809397021864e+00 9.847154798012779375e-01 1.064753449441835809e+00 9.955751865924514776e-01 1.147463836527067294e+00 9.601180116160676903e-01 8.517162725652221988e-01 1.028806004936421159e+00 1.154400981624231104e+00 9.979806041994044863e-01
9.851839561453864524e-01 9.675931311237288002e-01 9.873004022809486191e-01 1.027003386104857752e+00 9.748450243968629358e-01 1.029810630725132015e+00 9.638447148666466902e-01 7.856112139446240761e-01 1.019616018519600154e+00 1.163110243122706944e+00 9.958814131113544743e-01
9.983900855126260909e-01 6.676407161647492927e-01 1.011371828560796216e+00 9.531816221355008389e-01 1.070139587866342001e+00 1.105170418241268271e+00 9.353494321456674587e-01 1.004110620289150990e+00 9.639875853461044031e-01 1.057508091847949583e+00 9.853055439719504704e-01
9.913975853256377091e-01 1.086469382490184099e+00 1.016606743014808911e+00 9.972112411903977236e-01 4.239482033597301580e-01 1.096871393827950181e+00 1.096289823730927315e+00 1.082786572738053454e+00 9.287921323627164050e-01 1.190998593456919608e+00 1.008913380078685362e+00
1.000379019524360702e+00 8.496047891300703148e-01 9.493667685564537440e-01 1.173151861478226810e+00 6.438795087175246401e-01 9.841742784604489147e-01 1.098781921243533688e+00 1.081825264488169180e+00 1.000797138249914120e+00 1.171317192071574587e+00 9.911542001171772531e-01
1.006852154657449594e+00 9.745956545946758975e-01 1.017704023018487058e+00 1.185476980505557609e+00 1.102048201542345840e+00 1.053584993990313690e+00 1.048750426037886818e+00 9.618923415454636583e-01 9.745191549807105114e-01 9.190055507639173227e-01 9.910104726235051675e-01
9.936967145906344667e-01 9.051085370724447632e-01 9.545253049055958394e-01 9.210254388691523353e-01 1.282913613136984932e+00 9.990431154419088244e-01 9.422390543168152055e-01 9.875749468203306458e-01 1.434829533714784056e+00 9.880657971454923638e-01 1.006757571158107600e+00
1.015378532724586336e+00 1.234000564445663750e+00 1.000024755713126767e+00 9.802194703146143162e-01 1.147738853079911747e+00 1.040301562453585849e+00 1.020714650928828515e+00 9.998097738360673947e-01 1.259756391394185604e+00 9.987376935312505255e-01 1.000508867461415541e+00
1.010189909909237072e+00 1.139667612168389743e+00 1.055446972999723121e+00 9.923913439936197234e-01 9.903093817397171650e-01 1.179283884104899149e+00 1.047290177846107895e+00 9.125416244504362950e-01 1.145768860935194589e+00 1.029947284200519286e+00 9.973018757882794461e-01
1.003716987477662359e+00 1.119304150613377402e+00 1.001470475719816955e+00 1.166478750065697012e+00 1.045147968682157869e+00 9.916115417176442071e-01 9.589692235059529279e-01 1.157035939369966293e+00 1.005740408374000028e+00 7.663056805870993582e-01 9.950328809656704410e-01
1.001404480227249483e+00 1.276631742161699279e+00 9.773720830564491813e-01 9.228122138969958588e-01 1.261212062913482868e+00 1.064891080320130357e+00 9.465431633655364552e-01 1.036242591639412236e+00 1.047418198340602125e+00 7.860680254280727475e-01 9.938062902074623617e-01
1.007261320996522214e+00 8.988955935526561358e-01 9.747312338552892585e-01 1.112372808119806544e+00 9.400563586786749859e-01 1.115801243541272525e+00 9.674697548544152204e-01 8.325698067032580862e-01 1.022776792437321891e+00 1.183249604242727626e+00 1.003632098407053475e+00
1.017266680696713665e+00 1.328394598687034467e+00 1.006315697788198182e+00 1.259430652310338017e+00 1.219790583504208215e+00 9.160627162819101610e-01 1.209746815290515753e+00 9.825355827292815425e-01 6.030336715985872287e-01 7.974801403119975429e-01 1.000834879274089984e+00
9.947101417645345389e-01 1.157344840015502196e+00 1.003266215423401775e+00 1.024665489496010773e+00 1.143244402824950212e+00 9.187506320323037823e-01 1.070241995564359172e+00 9.393723765683617000e-01 8.359441012191819453e-01 8.175383582400801430e-01 1.001815627986776702e+00
1.005473620115409084e+00 1.012539307915939490e+00 9.761497778058834118e-01 9.243019735732659337e-01 1.156854967302988202e+00 1.075831765681172003e+00 1.109713830491159570e+00 8.628628469781526311e-01 9.330205157262023707e-01 1.149016607732167072e+00 9.993611648740060582e-01
1.002990076225230620e+00 7.847510077733254041e-01 8.850318612860244016e-01 1.089890125894239503e+00 1.091230750554478934e+00 1.099942148434961409e+00 1.063575497486253241e+00 7.964799917851762556e-01 9.156754576587298189e-01 9.531770859279333763e-01 1.015084640986065656e+00
9.806665085446166774e-01 1.072288150589068456e+00 9.426473215275883444e-01 9.962789403359962881e-01 1.063854285994949134e+00 8.890458942273566922e-01 1.055004663828972067e+00 8.243084075944862033e-01 1.339057882943206046e+00 1.041900716199410715e+00 9.757480368704467555e-01
1.001581510196164482e+00 1.241125400767524756e+00 1.023149449756342033e+00 1.076403418363434783e+00 6.782728272338245379e-01 9.121305982064510376e-01 1.085686339231780151e+00 1.116444256247153488e+00 1.040895052299123158e+00 1.054457116106725989e+00 1.008269689565794325e+00
9.961049282060625565e-01 1.108615431281166241e+00 1.101796188830072021e+00 1.094968336415989008e+00 1.046026311565589006e+00 7.662319856706238941e-01 9.883813271123268462e-01 1.035176654064801971e+00 7.721461087289134273e-01 1.139940299590329609e+00 9.966433725747120276e-01
9.971990666851058283e-01 1.058413345245487136e+00 9.962921559792493609e-01 1.152707908363933331e+00 1.385236647830447865e+00 9.410043607290129453e-01 9.246073630736162396e-01 9.562844315644849491e-01 8.557674083396442644e-01 1.129198930800433320e+00 9.986091886832604292e-01
